,model,run_type,accuracy,average precision,balanced accuracy,AUROC
0,encoder_FFNN,train,0.8972424492655706,0.6021691792506345,0.6243711044246847,0.9306265769597938
1,encoder_FFNN,test,0.8819937944149735,0.4444572866686428,0.5845733477592056,0.8781821266136066
2,encoder_FFNN,train,0.8809648925255862,0.4864279922566743,0.5,0.9112453476771468
3,encoder_FFNN,test,0.8809428485637073,0.4401838627689054,0.5,0.8863708364701582
4,encoder_FFNN,train,0.8809648925255862,0.4498738980628164,0.5,0.9043515977154359
5,encoder_FFNN,test,0.8809428485637073,0.4298783653100443,0.5,0.8918189840056734
6,encoder_FFNN,train,0.8809648925255862,0.4905220564496116,0.5,0.9139895955300584
7,encoder_FFNN,test,0.8809428485637073,0.4485222121163327,0.5,0.8872863511528867
8,encoder_FFNN,train,0.8809648925255862,0.4449915665937286,0.5,0.905052350309218
9,encoder_FFNN,test,0.8809428485637073,0.40238406653113423,0.5,0.8767632155635131
10,encoder_FFNN,train,0.8809648925255862,0.46455985024548696,0.5,0.9109429785621302
11,encoder_FFNN,test,0.8809428485637073,0.4358546301063728,0.5,0.8910076062973808
12,encoder_FFNN,train,0.8809648925255862,0.4562530899294446,0.5,0.9056651352654298
13,encoder_FFNN,test,0.8809428485637073,0.4230554034235059,0.5,0.8850607188288079
14,encoder_FFNN,train,0.8809648925255862,0.481181835222666,0.5,0.9099961010883646
15,encoder_FFNN,test,0.8809428485637073,0.44655062071538765,0.5,0.8890002652257223
16,encoder_FFNN,train,0.8881465355453795,0.5230528077280848,0.5643467785168721,0.9151060356838339
17,encoder_FFNN,test,0.8852967670903813,0.47223806802050405,0.5562745249320656,0.8928564614485327
18,encoder_FFNN,train,0.8809648925255862,0.4465352871609971,0.5,0.904913528795251
19,encoder_FFNN,test,0.8809428485637073,0.42747563414325135,0.5,0.8913453410595755
