,model,run_type,accuracy,average precision,balanced accuracy,AUROC
0,Perceptron,train,0.8284420497535252,0.7550040733158367,0.7331812751780746,0.8500830584058612
1,Perceptron,test,0.8311807413068399,0.7535471610527744,0.7329210773269519,0.8475973024320802
2,Perceptron,train,0.8292445259658374,0.75414372170336,0.7345534820859645,0.850600642837383
3,Perceptron,test,0.83041650745128,0.7573030618140306,0.7354839993837007,0.8487043274964081
4,Perceptron,train,0.8294164851541901,0.7543362238833556,0.7337949045422996,0.8497842581909473
5,Perceptron,test,0.8276652655712649,0.7554346139755876,0.7340760151991894,0.8505157070796777
6,Perceptron,train,0.8298177232603462,0.755987145713352,0.7352648753544881,0.8502784693207655
7,Perceptron,test,0.8271303018723729,0.7502936746554594,0.7315309825236692,0.8474247728324029
8,Perceptron,train,0.8292254193893538,0.755422098135671,0.7334532578050259,0.8502381056566932
9,Perceptron,test,0.8291173098968284,0.7501537201192611,0.734916656649193,0.8459076837182913
10,Perceptron,train,0.8294355917306737,0.7553621326387205,0.7337872629569205,0.8496454745680508
11,Perceptron,test,0.8279709591134887,0.752398849000349,0.7348734263940684,0.8518843462231399
12,Perceptron,train,0.8280599182238526,0.7535318789959222,0.7311601814121249,0.8500150018103572
13,Perceptron,test,0.8332441727168514,0.7575205844967092,0.7392023522129803,0.8465720698222838
14,Perceptron,train,0.830180748213535,0.7558003755706096,0.7366665168192219,0.8506788030350424
15,Perceptron,test,0.8258311043179213,0.7494505855232368,0.7308800352011993,0.8468424836213582
16,Perceptron,train,0.8294929114601246,0.7554290992872088,0.7337016288121242,0.8495332901503263
17,Perceptron,test,0.8286587695834925,0.7513288960262369,0.7315050182758731,0.8506174330019477
18,Perceptron,train,0.8290343536245176,0.7530062962115731,0.7339268331203255,0.8485973685634856
19,Perceptron,test,0.8312571646923959,0.761402855285161,0.7350642367957956,0.8526846278373733
20,FFNN_1,train,0.8731323321487255,0.8701581825788756,0.8014912101243784,0.9322657710229614
21,FFNN_1,test,0.8274359954145969,0.743210343650363,0.7375954827601744,0.8415874271457123
22,FFNN_1,train,0.8710306087355267,0.859698350032031,0.8016628843703627,0.9256597088127361
23,FFNN_1,test,0.823309132594574,0.7431989770769469,0.7390785037657872,0.8366796624178081
24,FFNN_1,train,0.863158699224273,0.8631028436468243,0.7769891521112346,0.9276279385386735
25,FFNN_1,test,0.8256782575468093,0.7375363112917155,0.7254232520320394,0.8322130724464272
26,FFNN_1,train,0.8708204363942069,0.8505494057793505,0.8210614335166532,0.9198979924015656
27,FFNN_1,test,0.8215513947267864,0.744792901475179,0.7570875292920496,0.8430873227378326
28,FFNN_1,train,0.8680881959570484,0.8503315041277342,0.8063096080245472,0.9195069177551651
29,FFNN_1,test,0.8254489873901414,0.7500897152804523,0.7508471216391521,0.8443787505000763
30,FFNN_1,train,0.8665978829913256,0.8501840564960664,0.8053379169676189,0.9204201003471644
31,FFNN_1,test,0.8253725640045854,0.746531338094968,0.7553923292072939,0.8428195329079663
32,FFNN_1,train,0.8719668309832245,0.8606362642398457,0.8110084019290142,0.9292917344986118
33,FFNN_1,test,0.8288880397401605,0.7528391979223505,0.7545718096869056,0.8396291487780103
34,FFNN_1,train,0.8716993389124537,0.8658861724863768,0.7986989251697412,0.928389211886501
35,FFNN_1,test,0.8195643867023309,0.7309229507791095,0.7287040833657923,0.8281432237198467
36,FFNN_1,train,0.8643433069662578,0.8468761344183512,0.7895380235293593,0.916569098340317
37,FFNN_1,test,0.8243790599923576,0.7529583582963709,0.7364769470242942,0.8495297905167956
38,FFNN_1,train,0.8788451985173297,0.8652943806431259,0.8236003282846102,0.9286121435638319
39,FFNN_1,test,0.8142147497134123,0.730349948038718,0.7391201248464253,0.8296100225069871
40,FFNN_2,train,0.9752187703007376,0.9738985203628537,0.9669133987456546,0.9844494534952533
41,FFNN_2,test,0.7927397783721819,0.6719805467909279,0.7193654784348293,0.8033703884176084
42,FFNN_2,train,0.9741870151706217,0.9767630134837644,0.9662808878784602,0.9858981840890991
43,FFNN_2,test,0.803821169277799,0.6968666389058431,0.735751847201837,0.812680419628635
44,FFNN_2,train,0.976518017501624,0.9794606242629582,0.9686931151907332,0.9865208251415246
45,FFNN_2,test,0.8004585403133359,0.6751397019284651,0.7274819515859414,0.8066209353774662
46,FFNN_2,train,0.9749321716534831,0.9764877869009913,0.9670907319149984,0.9857050131835697
47,FFNN_2,test,0.8020634314100115,0.6917206043168683,0.730100774334763,0.8122318513677141
48,FFNN_2,train,0.9744162940884252,0.9768645902058455,0.9668998952587202,0.9861517401017162
49,FFNN_2,test,0.8013756209400077,0.6935187375956173,0.7302922081103902,0.8097713945836753
50,FFNN_2,train,0.9761358859719516,0.9785272158102984,0.9691176875825035,0.9874413611623568
51,FFNN_2,test,0.7947267863966374,0.6845939542693043,0.7300247517130749,0.8142933633527009
52,FFNN_2,train,0.9749512782299667,0.9778073883598317,0.9685045031392345,0.985954058368247
53,FFNN_2,test,0.8019105846388995,0.6879614547332897,0.7316667765544379,0.8103092937741995
54,FFNN_2,train,0.9745500401238106,0.9775519221177298,0.968330526359342,0.9865151961212026
55,FFNN_2,test,0.8005349636988919,0.6960279342112837,0.7393232432584143,0.8178878677347875
56,FFNN_2,train,0.9734227521112767,0.9768060415084957,0.9672136451802134,0.9863129899675036
57,FFNN_2,test,0.79258693160107,0.6855994762505941,0.7283722889831508,0.808749249849245
58,FFNN_2,train,0.9740532691352364,0.9778007169562632,0.9641186472434777,0.9859121542446533
59,FFNN_2,test,0.7952617500955292,0.6751674428363801,0.7195274686664733,0.8029082364044907
60,encoder_FFNN,train,0.8330467346860789,0.8054728392614943,0.7200101568839317,0.8894828080231952
61,encoder_FFNN,test,0.823079862437906,0.7637725262155339,0.7058119526233516,0.8562194332957163
62,encoder_FFNN,train,0.8377851656540181,0.8078573471877754,0.7326009124902914,0.8915804454104596
63,encoder_FFNN,test,0.8275124188001528,0.7563635332985562,0.7205095869976846,0.8459538278839726
64,encoder_FFNN,train,0.8419121861744813,0.8017859659230626,0.7647715936654529,0.8876413445235817
65,encoder_FFNN,test,0.8315628582346198,0.7658991031211593,0.7546726802821965,0.8520499897157802
66,encoder_FFNN,train,0.8406129389735947,0.8058158649098727,0.7432802260517422,0.8908238088457916
67,encoder_FFNN,test,0.8275124188001528,0.7569582695555783,0.725860280627273,0.8508528943714092
68,encoder_FFNN,train,0.8430776873399825,0.8089846251322264,0.7549617580470729,0.8925071722662627
69,encoder_FFNN,test,0.8321742453190676,0.7553804856709185,0.7411350722507746,0.8472962128382898
70,encoder_FFNN,train,0.8351102449463105,0.8024677667025999,0.7261456078042072,0.8885918352328845
71,encoder_FFNN,test,0.8254489873901414,0.7570083410762726,0.715231567167204,0.8545069817006997
72,encoder_FFNN,train,0.8408613244678819,0.809990489911522,0.7437870761988574,0.895385501852851
73,encoder_FFNN,test,0.8315628582346198,0.7595670080774899,0.7323502552962571,0.8467732456272351
74,encoder_FFNN,train,0.8465741908364859,0.8091961895063099,0.767296704039151,0.892895933504923
75,encoder_FFNN,test,0.8278181123423768,0.7537654703426615,0.7425425635349927,0.8490372961415127
76,encoder_FFNN,train,0.8419121861744813,0.7987562958973835,0.7562222136782095,0.8848643672058242
77,encoder_FFNN,test,0.8339319831868551,0.7651586470575746,0.7458664946502632,0.8591188322878918
78,encoder_FFNN,train,0.8371164354770912,0.8132587066303961,0.7324084991283853,0.8966076462556897
79,encoder_FFNN,test,0.826824608330149,0.7590902017392638,0.7176912556066684,0.850416532641278
80,SGD,train,0.8132141082960755,0.5149348693380345,0.7200407395361954,0.7200407395361955
81,SGD,test,0.8163546045089798,0.5208012503469845,0.7207074864653928,0.7207074864653927
82,SGD,train,0.8116664756009019,0.5105828050844966,0.7150785723611967,0.7150785723611968
83,SGD,test,0.8160489109667558,0.5202217096743469,0.7206625165621747,0.7206625165621747
84,SGD,train,0.764396805380412,0.3925972172530552,0.6081679178082566,0.6081679178082566
85,SGD,test,0.7688192586931601,0.40220521564069056,0.6141416022518469,0.6141416022518469
86,SGD,train,0.8106729336237533,0.5237253638289275,0.7490463608632811,0.7490463608632812
87,SGD,test,0.8023691249522353,0.5068533933080991,0.7367505066870044,0.7367505066870044
88,SGD,train,0.8205128205128205,0.5322804874417186,0.7337814481753036,0.7337814481753036
89,SGD,test,0.8206343141001147,0.53249118433303,0.7337105441288703,0.7337105441288703
90,SGD,train,0.8047881080667966,0.49641023269153584,0.7078169440416571,0.7078169440416572
91,SGD,test,0.7970194879633168,0.4814689313482098,0.7003479789087385,0.7003479789087385
92,SGD,train,0.8041575910428369,0.5052294466475189,0.7293275991147288,0.7293275991147288
93,SGD,test,0.8101643102789453,0.5174937665947649,0.7377300300431426,0.7377300300431427
94,SGD,train,0.7833123160992014,0.45162180401722585,0.6771918149658741,0.6771918149658742
95,SGD,test,0.7818112342376767,0.4494059083158076,0.6764989402353756,0.6764989402353755
96,SGD,train,0.8156406435094959,0.5184197290942767,0.7169799452377514,0.7169799452377513
97,SGD,test,0.8149789835689721,0.5167584989886409,0.7154052420352097,0.7154052420352097
98,SGD,train,0.8118002216362872,0.5174534877324629,0.7324373881813282,0.7324373881813282
99,SGD,test,0.8119220481467329,0.5175387357425306,0.7321780881232659,0.7321780881232659
100,Random Forest,train,1.0,1.0,1.0,1.0
101,Random Forest,test,0.8275888421857088,0.5456312415875588,0.7305115777349863,0.7305115777349863
102,Random Forest,train,0.9999808934235164,0.9999507772290289,0.9999658353262726,0.9999658353262726
103,Random Forest,test,0.8333970194879633,0.5596554565894988,0.7393920463405139,0.739392046340514
104,Random Forest,train,0.9999808934235164,0.9999507772290289,0.9999658353262726,0.9999658353262726
105,Random Forest,test,0.83079862437906,0.5538509806709238,0.7392606159270465,0.7392606159270465
106,Random Forest,train,1.0,1.0,1.0,1.0
107,Random Forest,test,0.8275124188001528,0.545701880069475,0.7322142293124093,0.7322142293124093
108,Random Forest,train,0.9999808934235164,0.9999507772290289,0.9999658353262726,0.9999658353262726
109,Random Forest,test,0.8288116163546045,0.5491406819818012,0.7363765693292967,0.7363765693292967
110,Random Forest,train,1.0,1.0,1.0,1.0
111,Random Forest,test,0.8314100114635078,0.555262575682988,0.7398521832612568,0.7398521832612567
112,Random Forest,train,1.0,1.0,1.0,1.0
113,Random Forest,test,0.8328620557890715,0.5583525112544732,0.7385191054242402,0.73851910542424
114,Random Forest,train,0.9999808934235164,0.9999507772290289,0.9999658353262726,0.9999658353262726
115,Random Forest,test,0.8283530760412686,0.5477544004383373,0.7338009768355997,0.7338009768355999
116,Random Forest,train,0.9999808934235164,0.9999507772290289,0.9999658353262726,0.9999658353262726
117,Random Forest,test,0.8299579671379442,0.5514952422545596,0.7355001491168358,0.7355001491168357
118,Random Forest,train,1.0,1.0,1.0,1.0
119,Random Forest,test,0.8311043179212839,0.5542180761084764,0.7369646573673199,0.7369646573673199
120,Decision Tree,train,0.8256142764339486,0.5413384321863743,0.7303406351990597,0.7303406351990597
121,Decision Tree,test,0.8207107374856706,0.5295235793066946,0.7215573190561574,0.7215573190561574
122,Decision Tree,train,0.8251557185983416,0.5408049264426767,0.7324889274261519,0.7324889274261519
123,Decision Tree,test,0.822850592281238,0.5355936829984257,0.7297309396471425,0.7297309396471425
124,Decision Tree,train,0.8238755779739386,0.5365560591832405,0.7236572147362786,0.7236572147362786
125,Decision Tree,test,0.8235384027512419,0.536247395950055,0.7261117177650602,0.7261117177650602
126,Decision Tree,train,0.8263976460697772,0.543143354807023,0.7312188085830527,0.7312188085830525
127,Decision Tree,test,0.8193351165456629,0.5267955757173751,0.7217729774314873,0.7217729774314873
128,Decision Tree,train,0.8259773013871374,0.5420636573064633,0.7300909294290936,0.7300909294290936
129,Decision Tree,test,0.822850592281238,0.5355166677039505,0.7293965212952933,0.7293965212952933
130,Decision Tree,train,0.8262447934579082,0.5419502239676859,0.7245909398090724,0.7245909398090724
131,Decision Tree,test,0.8226977455101261,0.5334568792177965,0.7196759041400551,0.7196759041400551
132,Decision Tree,train,0.8235889793266843,0.5356787139952293,0.7218069443389658,0.7218069443389659
133,Decision Tree,test,0.819487963316775,0.5256941273793158,0.7142710494664877,0.7142710494664877
134,Decision Tree,train,0.8251175054453743,0.5412193536225332,0.7347199423295451,0.734719942329545
135,Decision Tree,test,0.8210928544134505,0.5317837996801749,0.7281764915902222,0.7281764915902222
136,Decision Tree,train,0.8256524895869158,0.5416007471002545,0.7313496053764067,0.7313496053764067
137,Decision Tree,test,0.8226213221245701,0.534271760413147,0.7257259942915187,0.7257259942915187
138,Decision Tree,train,0.826665138140548,0.5444000431573537,0.7350207116141885,0.7350207116141885
139,Decision Tree,test,0.8232327092090179,0.5369888245202207,0.7324206965469783,0.7324206965469783
